,game,platform,rating
1278,Xenosaga Episode III: Also sprach Zarathustra,PlayStation 2,81
1279,Resident Evil Village,PlayStation 4,81
1280,The Age of Decadence,PC,81
1281,Galactic Civilizations III,PC,81
1282,Moonlighter,PlayStation 4,81
1283,Genshin Impact,PlayStation 4,81
1284,Hand of Fate 2,Switch,81
1285,Stories Untold,PC,81
1286,Marvel: Ultimate Alliance,PSP,81
1287,The Sims 4: Cottage Living,PC,81
1288,Pinball Fantasies,PSP,81
1289,Catan,Xbox 360,81
1290,Planet Zoo,PC,81
1291,Tiger Woods PGA Tour 09 All-Play,Wii,81
1292,Madden NFL 08,PlayStation 3,81
1293,Far Cry 5,PlayStation 4,81
1294,Neon Abyss,Xbox One,81
1295,Slime Rancher,PC,81
1296,Nelly Cootalot: The Fowl Fleet,PC,81
1297,Order of Battle: Pacific,PC,81
1298,Mortal Kombat: Deadly Alliance,Game Boy Advance,81
1299,Genesis Noir,Xbox One,81
1300,Mass Effect 2: Overlord,Xbox 360,81
1301,MX Unleashed,Xbox,81
1302,Fatal Frame II: Crimson Butterfly,PlayStation 2,81
1303,Secret Weapons Over Normandy,PlayStation 2,81
1304,NHL Hitz Pro,Xbox,81
1305,Pokemon Pinball: Ruby & Sapphire,Game Boy Advance,81
1306,Freekstyle,PlayStation 2,81
1307,Bomberman Generation,GameCube,81
1308,All-Star Baseball 2003,PlayStation 2,81
1309,Empire Earth,PC,81
1310,FIFA Soccer 2002,PlayStation,81
1311,Ooga Booga,Dreamcast,81
1312,XGIII: Extreme G Racing,PlayStation 2,81
1313,Star Trek: Deep Space Nine: The Fallen,PC,81
1314,Railroad Tycoon II: Gold Edition,Dreamcast,81
1315,Parasite Eve,PlayStation,81
1316,Valiant Hearts: The Great War,Xbox One,81
1317,Fast RMX,Switch,81
1318,Maldita Castilla EX: Cursed Castilla,Xbox One,81
1319,Sam & Max Episode 101: Culture Shock,PC,81
1320,Overcooked!,PC,81
1321,Child of Eden,PlayStation 3,81
1322,Prince of Persia Classic Trilogy HD,PlayStation 3,81
1323,Mirror's Edge,PC,81
1324,Street Fighter: 30th Anniversary Collection,Switch,81
1325,Danganronpa 2: Goodbye Despair,PlayStation Vita,81
1326,FIFA Soccer 08,PlayStation 3,81
1327,Worms: Open Warfare 2,DS,81
1328,RAGE,PlayStation 3,81
1329,TrackMania 2 Canyon,PC,81
1330,The Pathless,PC,81
1331,Gunvolt Chronicles: Luminous Avenger iX,Switch,81
1332,Motorsport Manager,PC,81
1333,Zero Escape: Zero Time Dilemma,3DS,81
1334,WWE SmackDown vs. Raw 2010,PlayStation 3,81
1335,Marvel: Ultimate Alliance,PlayStation 2,81
1336,Capcom vs. SNK 2: Mark of the Millennium 2001,PlayStation 2,81
1337,Onimusha: Dawn of Dreams,PlayStation 2,81
1338,Battlefield V,PC,81
1339,Mortal Kombat: Deception,PlayStation 2,81
1340,The Vanishing of Ethan Carter,PlayStation 4,81
1341,Pokemon FireRed Version,Game Boy Advance,81
1342,NBA 2K6,Xbox 360,81
1343,My Friend Pedro,PC,81
1344,Perfect Dark Zero,Xbox 360,81
1345,South Park: The Fractured But Whole,PC,81
1346,Skylanders: Spyro's Adventure,Wii,81
1347,Necrobarista,PC,81
1348,FIFA Soccer 2005,PlayStation 2,81
1349,Remnant: From the Ashes,Xbox One,81
1350,FIFA 18,PC,81
1351,Star Wars Jedi Knight: Jedi Academy,PC,81
1352,The Warriors,PSP,81
1353,Cities: Skylines - Xbox One Edition,Xbox One,81
1354,WWE SmackDown vs. Raw 2007,Xbox 360,81
1355,Sine Mora EX,PlayStation 4,81
1356,Mortal Kombat Komplete Edition,PC,81
1357,Deus Ex: The Conspiracy,PlayStation 2,81
1358,Ninja Gaiden II,Xbox 360,81
1359,Valkyrie Profile,PlayStation,81
1360,Tiger Woods PGA Tour 10,PlayStation 3,81
1361,Phoenix Wright: Ace Attorney Trilogy,Switch,81
1362,Tales of Vesperia: Definitive Edition,PlayStation 4,81
1363,Genesis Noir,Switch,81
1364,Immortals Fenyx Rising,Xbox Series X,81
1365,PHOGS!,Xbox One,81
1366,Nowhere Prophet,Switch,81
1367,Get Packed,Stadia,81
1368,Baldur's Gate and Baldur's Gate II: Enhanced Editions,PlayStation 4,81
1369,Aragami: Shadow Edition,Xbox One,81
1370,Ys Origin,Xbox One,81
1371,The Darkside Detective,Switch,81
1372,Shadowrun: Dragonfall,PC,81
1373,MechAssault 2: Lone Wolf,Xbox,81
1374,Yooka-Laylee and the Impossible Lair,PC,81
1375,Eets,PC,81
1376,NBA Live 10,PlayStation 3,81
1377,Atelier Ryza 2: Lost Legends & the Secret Fairy,PlayStation 4,81
1378,Phoenix Wright: Ace Attorney - Trials and Tribulations,DS,81
1379,A Plague Tale: Innocence,PC,81
1380,Steins;Gate 0,PlayStation 4,81
1381,F1 2012,PlayStation 3,81
1382,Pokemon LeafGreen Version,Game Boy Advance,81
1383,Creature in the Well,PlayStation 4,81
1384,World of Warships,PC,81
1385,Hatsune Miku: Project Diva F 2nd,PlayStation Vita,81
1386,FIFA Soccer 2005,Xbox,81
1387,TOCA Race Driver 2: The Ultimate Racing Simulator,PC,81
1388,Harvest Moon: Friends of Mineral Town,Game Boy Advance,81
1389,NHL Hitz Pro,GameCube,81
1390,MVP Baseball 2003,PlayStation 2,81
1391,Wargame: European Escalation,PC,81
1392,Dishonored: Death of the Outsider,PC,81
1393,Rage of the Gladiator,Wii,81
1394,SteamWorld Quest: Hand of Gilgamech,Switch,81
1395,Redout,PlayStation 4,81
1396,Sniper Elite 4,Xbox One,81
1397,Kinect Party,Xbox 360,81
1398,Dungeon Defenders,PC,81
1399,Call of Duty: Black Ops III,PlayStation 4,81
1400,Trine 4: The Nightmare Prince,PC,81
1401,Maldita Castilla EX: Cursed Castilla,PC,81
1402,The Walking Dead: Episode 4 - Around Every Corner,PlayStation 3,81
1403,Monster Hunter Stories 2: Wings of Ruin,Switch,81
1404,Age of Wonders: Planetfall,PC,81
1405,Katamari Damacy REROLL,PC,81
1406,Atlas Reactor,PC,81
1407,Etrian Odyssey Nexus,3DS,81
1408,Planet Coaster: Console Edition,PlayStation 5,81
1409,Disc Room,Switch,81
1410,L.A. Noire: The VR Case Files,PlayStation 4,81
1411,Songbird Symphony,Switch,81
1412,Horace,PC,81
1413,Wargroove,Xbox One,81
1414,Lumines Remastered,Xbox One,81
1415,Antihero,PC,81
1416,Halo Wars: Definitive Edition,Xbox One,81
1417,Fall Guys: Ultimate Knockout,PlayStation 4,81
1418,OutRun 2006: Coast 2 Coast,PlayStation 2,81
1419,Subnautica,Xbox One,81
1420,The Legend of Zelda: Breath of the Wild - The Champions' Ballad,Switch,81
1421,A Space Shooter for 2 Bucks,PSP,81
1422,X-Men Legends,GameCube,81
1423,Void Bastards,PC,81
1424,Redout (2016),PC,81
1425,God of War III Remastered,PlayStation 4,81
1426,Super Monkey Ball Deluxe,Xbox,81
1427,The 2D Adventures of Rotating Octopus Character,PSP,81
1428,WRC 9 FIA World Rally Championship,PlayStation 4,81
1429,Sam & Max: The Devil's Playhouse - Episode 5: The City That Dares Not Sleep,PC,81
1430,Stick it to the Man!,Wii U,81
1431,Puzzle Quest 2,Xbox 360,81
1432,Sam & Max: The Devil's Playhouse - Episode 1: The Penal Zone,PlayStation 3,81
1433,Age of Empires III: The Asian Dynasties,PC,81
1434,Mortal Kombat: Deadly Alliance,GameCube,81
1435,BoxBoy! + BoxGirl!,Switch,81
1436,MLB 2006,PlayStation 2,81
1437,Defense Grid: The Awakening,PC,81
1438,Battle Chef Brigade,Switch,81
1439,"Codename: Panzers, Phase One",PC,81
1440,Affordable Space Adventures,Wii U,81
1441,Prince of Persia,Xbox 360,81
1442,Dragon Quest VII: Fragments of the Forgotten Past,3DS,81
1443,Cotton Reboot!,Switch,81
1444,AVICII Invector Encore Edition,Switch,81
1445,Yooka-Laylee and the Impossible Lair,Switch,81
1446,Darksiders: Warmastered Edition,PlayStation 4,81
1447,FIFA 16,PC,81
1448,3D After Burner II,3DS,81
1449,Europa Universalis IV: Conquest of Paradise,PC,81
1450,NFL Street,Xbox,81
1451,Ghost Master,PC,81
1452,Tom Clancy's Ghost Recon: Island Thunder,Xbox,81
1453,Def Jam Vendetta,GameCube,81
1454,Divine Divinity,PC,81
1455,F1 2002,PlayStation 2,81
1456,Mega Man Battle Network 2,Game Boy Advance,81
1457,Breath of Fire II,Game Boy Advance,81
1458,Dave Mirra Freestyle BMX 2,PlayStation 2,81
1459,Knockout Kings 2001,PlayStation 2,81
1460,The Book of Unwritten Tales 2,PC,81
1461,Sid Meier's Civilization Revolution,DS,81
1462,Donkey Kong Jungle Beat,GameCube,81
1463,Catherine: Full Body,Switch,81
1464,Call of Duty: Modern Warfare,Xbox One,81
1465,Dungeon Defenders,PlayStation 3,81
1466,Ultimate Marvel vs. Capcom 3,PlayStation 3,81
1467,Mario Power Tennis,GameCube,81
1468,Final Fantasy VIII Remastered,PlayStation 4,81
1469,Gears Tactics,PC,81
1470,The Legend of Heroes: Trails of Cold Steel II,PlayStation Vita,81
1471,Buzz! Quiz World,PlayStation 3,81
1472,Plants vs Zombies: Garden Warfare 2,Xbox One,81
1473,Phoenix Wright: Ace Attorney Trilogy,PC,81
1474,Shantae: Half-Genie Hero,Wii U,81
1475,Madden NFL 25,Xbox 360,81
1476,The Last Campfire,PC,81
1477,The Red Strings Club,Switch,81
1478,Tales of Vesperia: Definitive Edition,Xbox One,81
1479,Pac-Man 256,Xbox One,81
1480,Disgaea 5: Alliance of Vengeance,PlayStation 4,81
1481,Lovers in a Dangerous Spacetime,PC,81
1482,Age of Conan: Hyborian Adventures,PC,81
1483,Company of Heroes 2: The Western Front Armies,PC,81
1484,Blaster Master Zero III,Switch,81
1485,Rogue Legacy,Switch,81
1486,Darksiders: Warmastered Edition,Xbox One,81
1487,Sid Meier's Civilization V: Gods & Kings,PC,81
1488,Metro Redux,Switch,81
1489,Dragon Quest IV: Chapters of the Chosen,DS,81
1490,The Elder Scrolls Online: Elsweyr,PC,81
1491,The Elder Scrolls: Legends,PC,81
1492,Watch Dogs,PlayStation 4,81
1493,Age of Empires III: The WarChiefs,PC,81
1494,Ace Combat 6: Fires of Liberation,Xbox 360,81
1495,Crash Team Racing: Nitro-Fueled,Switch,81
1496,Phoenix Wright: Ace Attorney Trilogy,Xbox One,81
1497,Sleeping Dogs,PC,81
1498,LEGO Marvel Super Heroes,Xbox 360,81
1499,Youropa,PC,81
1500,LEGO Dimensions,Xbox One,80
1501,Bully: Scholarship Edition,Xbox 360,80
1502,Endless Space 2,PC,80
1503,ABZU,Switch,80
1504,Pokemon Black Version 2,DS,80
1505,Tom Clancy's Ghost Recon 2,Xbox,80
1506,Soul Reaver 2,PlayStation 2,80
1507,Rocket Riot,Xbox 360,80
1508,The Chronicles of Riddick: Assault on Dark Athena,PlayStation 3,80
1509,Detroit: Become Human,PC,80
1510,Leap of Fate,PC,80
1511,Metal Gear Solid V: Ground Zeroes,PC,80
1512,Trials Fusion,PC,80
1513,Syberia II,PC,80
1514,Shenmue II,Xbox,80
1515,Tiger Woods PGA Tour 2002,PlayStation 2,80
1516,Ecks vs. Sever,Game Boy Advance,80
1517,Tom Clancy's Ghost Recon,PC,80
1518,Conquest: Frontier Wars,PC,80
1519,"Gabriel Knight 3: Blood of the Sacred, Blood of the Damned",PC,80
1520,Jet Force Gemini,Nintendo 64,80
1521,Star Ocean: The Second Story,PlayStation,80
1522,Sid Meier's Pirates!,Xbox,80
1523,Tyranny,PC,80
1524,Gitaroo Man Lives!,PSP,80
1525,Skul: The Hero Slayer,PC,80
1526,Football Manager 2017,PC,80
1527,Super Time Force,Xbox One,80
1528,SoulCalibur VI,PC,80
1529,Mutazione,PC,80
1530,SpellForce 3: Soul Harvest,PC,80
1531,King's Quest Chapter 3: Once Upon a Climb,Xbox One,80
1532,Life is Strange: Episode 5 - Polarized,Xbox One,80
1533,Westerado: Double Barreled,PC,80
1534,Anomaly: Warzone Earth,PC,80
1535,Assassin's Creed: Revelations,Xbox 360,80
1536,Tiger Woods PGA Tour 06,PSP,80
1537,Age of Empires: The Age of Kings,DS,80
1538,Madden NFL 07,Xbox 360,80
1539,Vitamin Connection,Switch,80
1540,Children of Morta,Switch,80
1541,Five Nights at Freddy's VR: Help Wanted,PlayStation 4,80
1542,NBA 2K18,PlayStation 4,80
1543,Volume,PC,80
1544,GRID 2,PC,80
1545,The Evil Within 2,PC,80
1546,Mighty Switch Force! Hyper Drive Edition,Wii U,80
1547,FIFA 07 Soccer,PSP,80
1548,Metal Slug Anthology,PlayStation 2,80
1549,Amnesia: Rebirth,PC,80
1550,"Snipperclips - Cut it out, together!",Switch,80
1551,The Banner Saga,PC,80
1552,Resident Evil 4,Switch,80
1553,WWE SmackDown vs. Raw 2010,Xbox 360,80
1554,Sam & Max Episode 202: Moai Better Blues,PC,80
1555,Final Fantasy Tactics A2: Grimoire of the Rift,DS,80
1556,Persona 5 Strikers,Switch,80
1557,Pumpkin Jack,Xbox One,80
1558,Trine 4: The Nightmare Prince,Switch,80
1559,Pinball FX3: Bethesda Pinball,Switch,80
1560,Age of Wonders III - Eternal Lords,PC,80
1561,Game of Thrones: Episode Three - The Sword in the Darkness,Xbox One,80
1562,Pro Evolution Soccer 2013,PC,80
1563,Red Dead Redemption: Liars and Cheats,PlayStation 3,80
1564,FIFA 07 Soccer,GameCube,80
1565,Tiger Woods PGA Tour 10,Xbox 360,80
1566,Hot Shots Golf Fore!,PlayStation 2,80
1567,Assassin's Creed: Revelations,PlayStation 3,80
1568,Osmos,PC,80
1569,Assassin's Creed Valhalla,PlayStation 4,80
1570,Ys IX: Monstrum Nox,PlayStation 4,80
1571,Assassin's Creed: The Rebel Collection,Switch,80
1572,Subnautica,PlayStation 4,80
1573,Hand of Fate 2,PC,80
1574,Battlefield 4,PlayStation 3,80
1575,Disney Infinity 3.0 Edition,PlayStation 4,80
1576,Eternal Sonata,PlayStation 3,80
1577,Dungeon Siege II,PC,80
1578,Street Fighter Alpha 3 MAX,PSP,80
1579,Dead Island,PC,80
1580,Sam & Max Episode 104: Abe Lincoln Must Die!,PC,80
1581,SSX On Tour,GameCube,80
1582,Transpose,PlayStation 4,80
1583,BlazBlue: Chrono Phantasma Extend,PlayStation 4,80
1584,Deus Ex: Invisible War,PC,80
1585,EyeToy: Play,PlayStation 2,80
1586,The Sims: Makin' Magic,PC,80
1587,The Mark of Kri,PlayStation 2,80
1588,Broken Sword: The Shadow of the Templars,Game Boy Advance,80
1589,Bomberman Online,Dreamcast,80
1590,Project Justice,Dreamcast,80
1591,Uncharted: Golden Abyss,PlayStation Vita,80
1592,Spider-Man 2,PlayStation 2,80
1593,Pix the Cat,PlayStation 4,80
1594,Yakuza Kiwami,PlayStation 4,80
1595,Condemned 2: Bloodshot,Xbox 360,80
1596,Shin Megami Tensei: Strange Journey Redux,3DS,80
1597,Far Cry 3: Blood Dragon,Xbox 360,80
1598,Driver: San Francisco,Xbox 360,80
1599,Monster Prom 2: Monster Camp,PC,80
1600,Under Night In-Birth Exe:Late[cl-r],PlayStation 4,80
1601,Sine Mora EX,Xbox One,80
1602,Flinthook,PC,80
1603,LEGO Star Wars: The Complete Saga,Wii,80
1604,Tom Clancy's Splinter Cell: Double Agent,PC,80
1605,Blood & Truth,PlayStation 4,80
1606,Medal of Honor: Pacific Assault,PC,80
1607,Hell Let Loose,PC,80
1608,Going Under,PlayStation 4,80
1609,N++,Switch,80
1610,"Guns, Gore & Cannoli 2",PC,80
1611,Battle Brothers,PC,80
1612,BoxBoxBoy!,3DS,80
1613,Space Invaders Extreme,Xbox 360,80
1614,Trine 4: The Nightmare Prince,Xbox One,80
1615,LEGO The Lord of the Rings,Xbox 360,80
1616,Etrian Odyssey Untold: The Millennium Girl,3DS,80
1617,Metro: Last Light,PlayStation 3,80
1618,Wii Sports Resort,Wii,80
1619,Sakuna: Of Rice and Ruin,Switch,80
1620,Crown Trick,Switch,80
1621,Torchlight II,PlayStation 4,80
1622,Overcooked!,Xbox One,80
1623,Dariusburst: Chronicle Saviours,PC,80
1624,Dariusburst: Chronicle Saviours,PlayStation 4,80
1625,Grandia II Anniversary Edition,PC,80
1626,Assassin's Creed III,PC,80
1627,TMNT,Game Boy Advance,80
1628,Madden NFL 07,PC,80
1629,Outlast,PC,80
1630,The Chronicles of Riddick: Assault on Dark Athena,PC,80
1631,From Dust,Xbox 360,80
1632,Hearts of Iron II: Doomsday,PC,80
1633,NEO: The World Ends With You,PlayStation 4,80
1634,Dishonored: The Brigmore Witches,PC,80
1635,NBA Street Homecourt,Xbox 360,80
1636,Disgaea 4: A Promise Unforgotten,PlayStation 3,80
1637,Virginia,Xbox One,80
1638,Oxenfree,PC,80
1639,Injustice: Gods Among Us - Ultimate Edition,PlayStation 4,80
1640,Mutant Mudds,3DS,80
1641,"Codename: Panzers, Phase Two",PC,80
1642,Tokyo Mirage Sessions #FE,Wii U,80
1643,Full Spectrum Warrior,PC,80
1644,Mega Man Zero / ZX Legacy Collection,Xbox One,80
1645,Duke Nukem 3D,Xbox 360,80
1646,Mega Man Anniversary Collection,Xbox,80
1647,Pro Evolution Soccer 2008,PSP,80
1648,Baten Kaitos: Eternal Wings and the Lost Ocean,GameCube,80
1649,The Banner Saga 1,Switch,80
1650,Tetris,PlayStation 3,80
1651,Gunman Clive 2,3DS,80
1652,Renegade Ops,PlayStation 3,80
1653,Darwinia+,Xbox 360,80
1654,The Darkness II,Xbox 360,80
1655,Neon Abyss,PlayStation 4,80
1656,Dragon Age: Origins - Awakening,PlayStation 3,80
1657,AI War: Fleet Command,PC,80
1658,Final Fantasy Crystal Chronicles,GameCube,80
1659,NFL Street,PlayStation 2,80
1660,The King of Fighters EX2: Howling Blood,Game Boy Advance,80
1661,Freedom Fighters,PC,80
1662,Wakeboarding Unleashed Featuring Shaun Murray,Xbox,80
1663,NBA Live 2003,PC,80
1664,Colin McRae Rally 2.0,Game Boy Advance,80
1665,Capcom vs. SNK,Dreamcast,80
1666,Starcraft 64,Nintendo 64,80
1667,Final Fantasy Anthology,PlayStation,80
1668,Pokemon Sword / Shield Dual Pack,Switch,80
1669,New Super Mario Bros. U Deluxe,Switch,80
1670,Luftrausers,PlayStation 3,80
1671,The Elder Scrolls III: Tribunal,PC,80
1672,Trials Fusion,Xbox One,80
1673,Super Mega Baseball 3,PlayStation 4,80
1674,Xenoblade Chronicles 2: Torna ~ The Golden Country,Switch,80
1675,Call of Duty: Modern Warfare,PlayStation 4,80
1676,Ghost Giant,PlayStation 4,80
1677,Elite: Dangerous,PC,80
1678,Pure,PC,80
1679,South Park: The Fractured But Whole,Switch,80
1680,IL-2 Sturmovik: Birds of Prey,Xbox 360,80
1681,God of War: Ascension,PlayStation 3,80
1682,Tiger Woods PGA Tour 07,Xbox 360,80
1683,Life is Strange: Episode 3 - Chaos Theory,Xbox One,80
1684,Final Fantasy VIII Remastered,Switch,80
1685,Life is Strange: Before the Storm - Farewell,PlayStation 4,80
1686,Darkstalkers Resurrection,PlayStation 3,80
1687,The Walking Dead: The Telltale Series - A New Frontier Episode 2: Ties That Bind Part Two,PC,80
1688,Buzz! Quiz TV,PlayStation 3,80
1689,OkunoKA,Switch,80
1690,The Gardens Between,PC,80
1691,Goodbye Deponia,PC,80
1692,Tekken 6,Xbox 360,80
1693,Mega Man X Legacy Collection 1 + 2,PlayStation 4,80
1694,Game of Thrones: Episode One - Iron From Ice,Xbox One,80
1695,Naruto Shippuden: Ultimate Ninja Storm 4,Xbox One,80
1696,LEGO Dimensions,PlayStation 4,80
1697,Borderlands: The Handsome Collection,Xbox One,80
1698,NCAA Football 10,PlayStation 3,80
1699,Sid Meier's Civilization VI: Gathering Storm,PC,80
1700,The Banner Saga 2,Switch,80
1701,2064: Read Only Memories,PC,80
1702,PixelJunk Eden,PlayStation 3,80
1703,Sly Cooper Collection,PlayStation Vita,80
1704,Super Street Fighter IV: Arcade Edition,PlayStation 3,80
1705,SWAT 4: The Stetchkov Syndicate,PC,80
1706,NBA 2K21,Xbox Series X,80
1707,Thronebreaker: The Witcher Tales,PlayStation 4,80
1708,Dropsy,PC,80
1709,Company of Heroes 2: The British Forces,PC,80
1710,WWE SmackDown! vs. Raw,PlayStation 2,80
1711,Phoenix Wright: Ace Attorney Trilogy,PlayStation 4,80
1712,Darkwood,PC,80
1713,Ground Control II: Operation Exodus,PC,80
1714,Pokemon White Version 2,DS,80
1715,Pokemon Shield,Switch,80
1716,Bloodstained: Curse of the Moon 2,PC,80
1717,Shin Megami Tensei: Strange Journey,DS,80
1718,NBA Live 2004,PC,80
1719,NHL 2003,Xbox,80
1720,MLB Slugfest 20-03,GameCube,80
1721,MDK 2: Armageddon,PlayStation 2,80
1722,Jarrett & Labonte Stock Car Racing,PlayStation,80
1723,Fur Fighters,Dreamcast,80
1724,Skate 3,Xbox 360,80
1725,Tiger Woods PGA Tour 12: The Masters,PlayStation 3,80
1726,Puppeteer,PlayStation 3,80
1727,Tomb Raider: Legend,Xbox 360,80
1728,Valfaris,PlayStation 4,80
1729,Under Night In-Birth Exe:Late,PlayStation 3,80
1730,Brutal Legend,PC,80
1731,Tomb Raider: Underworld,PC,80
1732,Sega Ages: Thunder Force AC,Switch,80
1733,The Walking Dead: The Telltale Series - A New Frontier Episode 1: Ties That Bind Part One,PlayStation 4,80
1734,Titan Quest: Immortal Throne,PC,80
1735,Peter Jackson's King Kong: The Official Game of the Movie,Xbox 360,80
1736,Prison Architect,PlayStation 4,80
1737,Metro Exodus,PlayStation 4,80
1738,La-Mulana (Remake),PC,80
1739,X-Men Legends II: Rise of Apocalypse,PC,80
1740,DIRT 5,PlayStation 5,80
1741,NFL Blitz,PlayStation 3,80
1742,The End Is Nigh,Switch,80
1743,Saviors of Sapphire Wings & Stranger of Sword City Revisited,Switch,80
1744,Life is Strange 2: Episode 1 - Roads,PC,80
1745,Ironcast,Switch,80
1746,Wonder Boy: The Dragon's Trap,Xbox One,80
1747,SpellForce 2: Shadow Wars,PC,80
1748,DOOM Eternal,Switch,80
1749,Fritz 8 Deluxe,PC,80
1750,Trine,PC,80
1751,Mega Man X Legacy Collection 1 + 2,Switch,80
1752,Dishonored: Definitive Edition,PlayStation 4,80
1753,Etrian Odyssey V: Beyond the Myth,3DS,80
1754,Sleeping Dogs,Xbox 360,80
1755,Lumines Supernova,PlayStation 3,80
1756,Test Drive Unlimited,PSP,80
1757,FIFA Soccer 06,Xbox,80
1758,Hoyle Majestic Chess,PC,80
1759,Ace Combat 7: Skies Unknown,PlayStation 4,80
1760,MLB 15: The Show,PlayStation 4,80
1761,Monster Hunter Generations Ultimate,Switch,80
1762,Dishonored: The Knife of Dunwall,PC,80
1763,The Walking Dead: 400 Days,Xbox 360,80
1764,NBA 2K7,PlayStation 3,80
1765,Company of Heroes 2,PC,80
1766,RiME,PlayStation 4,80
1767,Natural Selection 2,PC,80
1768,Trine 4: The Nightmare Prince,PlayStation 4,80
1769,Red Steel 2,Wii,80
1770,Crash Bandicoot N. Sane Trilogy,PlayStation 4,80
1771,Ninjatown,DS,80
1772,MotoGP '06,Xbox 360,80
1773,Dandy Ace,PC,80
1774,Tales from the Borderlands: A Telltale Game Series,Switch,80
1775,ScourgeBringer,Switch,80
1776,Foregone,Xbox One,80
1777,Superliminal,PlayStation 4,80
1778,Mr. Driller: Drill Land,Switch,80
1779,Wintermoor Tactics Club,PC,80
1780,A Short Hike,PC,80
1781,Dauntless,PlayStation 4,80
1782,Resident Evil,Switch,80
1783,Castlevania Anniversary Collection,Xbox One,80
1784,Blazing Beaks,Switch,80
1785,Mutant Year Zero: Road to Eden,Xbox One,80
1786,The Jackbox Party Pack 5,PlayStation 4,80
1787,Mega Man 11,Switch,80
1788,Octahedron,PlayStation 4,80
1789,Style Savvy: Styling Star,3DS,80
1790,The Legend of Heroes: Trails of Cold Steel,PC,80
1791,BioShock: The Collection,PC,80
1792,Samorost 3,PC,80
1793,Game of Thrones: Episode Six - The Ice Dragon,Xbox One,80
1794,The Walking Dead: Season Two Episode 3 - In Harm's Way,PlayStation 3,80
1795,The Sims 3: Into the Future,PC,80
1796,Borderlands 2: Captain Scarlett and Her Pirate's Booty,PC,80
1797,Wii Fit Plus,Wii,80
1798,LEGO Star Wars: The Complete Saga,Xbox 360,80
1799,FATE,PC,80
1800,Karaoke Revolution,Xbox,80
1801,Ultimate Brain Games,Game Boy Advance,80
1802,Disney's Lilo & Stitch,Game Boy Advance,80
1803,2002 FIFA World Cup,PC,80
1804,Asheron's Call Dark Majesty,PC,80
1805,Mat Hoffman's Pro BMX,PlayStation,80
1806,Gran Turismo 5 Prologue,PlayStation 3,80
1807,MX vs. ATV Unleashed,Xbox,80
1808,NHL 14,PlayStation 3,80
1809,Fable III,Xbox 360,80
1810,Valorant,PC,80
1811,Danganronpa: Trigger Happy Havoc,PlayStation Vita,80
1812,Skylanders Giants,Xbox 360,80
1813,Tales From The Borderlands: Episode 1 - Zer0 Sum,PlayStation 4,80
1814,Call of Duty: Black Ops,Wii,80
1815,Mega Man Legacy Collection,Xbox One,80
1816,Dragonshard,PC,80
1817,This War of Mine: Complete Edition,Switch,80
1818,Northgard,PC,80
1819,Icewind Dale: Enhanced Edition,PC,80
1820,Puyo Puyo Tetris 2,Switch,80
1821,Fall Guys: Ultimate Knockout,PC,80
1822,Yo-kai Watch 3,3DS,80
1823,Hyper Light Drifter,PlayStation 4,80
1824,Gravity Rush 2,PlayStation 4,80
1825,Rogue Aces,Switch,80
1826,Far Cry 4,PC,80
1827,Castlevania: The Dracula X Chronicles,PSP,80
1828,NHL 19,PlayStation 4,80
1829,Super Time Force Ultra,PC,80
1830,Day of Defeat: Source,PC,80
1831,Pokemon Sword,Switch,80
1832,Battlefield 2142,PC,80
1833,Karaoke Revolution Party,GameCube,80
1834,Fantasy General II: Invasion,PC,80
1835,Super Mega Baseball: Extra Innings,Xbox One,80
1836,Skylanders Giants,Wii U,80
1837,EA Sports Active More Workouts,Wii,80
1838,LEGO Rock Band,DS,80
1839,A Boy and His Blob,Wii,80
1840,World of Tanks,PC,80
1841,Vampire: The Masquerade - Bloodlines,PC,80
1842,Puyo Puyo Tetris 2,PlayStation 4,80
1843,OneShot,PC,80
1844,Score Rush Extended,PlayStation 4,80
1845,Star Wars: Battlefront,Xbox,80
1846,MX Unleashed,PlayStation 2,80
1847,Kelly Slater's Pro Surfer,Xbox,80
1848,NHL 2K2,Dreamcast,80
1849,Fire Pro Wrestling,Game Boy Advance,80
1850,Spider-Man,Dreamcast,80
1851,Pilotwings 64,Nintendo 64,80
1852,Need for Speed: Rivals,PlayStation 4,80
1853,"Warhammer 40,000: Dawn of War II - Retribution",PC,80
1854,Zero D Beat Drop,Xbox 360,80
1855,Capcom Arcade Stadium,Switch,80
1856,NHL 16,Xbox One,80
1857,Hand of Fate,Xbox One,80
1858,ZEN Pinball,PlayStation 3,80
1859,Dead Rising 2,PlayStation 3,80
1860,The Red Strings Club,PC,80
1861,Fuser,Switch,80
1862,Valfaris,Xbox One,80
1863,"Bury Me, My Love",PC,80
1864,Ghost 1.0,PC,80
1865,Virtua Tennis 3,Xbox 360,80
1866,Bit.Trip Beat,Wii,80
1867,Pro Evolution Soccer 2012,PlayStation 3,80
1868,Donkey Kong Country 2,Game Boy Advance,80
1869,Cloning Clyde,Xbox 360,80
1870,Axiom Verge 2,PC,80
1871,Aaero,Xbox One,80
1872,Magic: Duels of the Planeswalkers 2014,PlayStation 3,80
1873,Pokemon Conquest,DS,80
1874,Street Fighter: 30th Anniversary Collection,Xbox One,80
1875,Grand Theft Auto Online,Xbox 360,80
1876,Counter-Strike: Global Offensive,PlayStation 3,80
1877,NBA Live 06,PSP,80
