,game,platform,rating
1903,Kingdom of Paradise,PSP,72
1904,WWE SmackDown vs. Raw 2011,Wii,72
1905,Yo-kai Watch 2: Bony Spirits,3DS,72
1906,Theme Park,DS,72
1907,Infliction: Extended Cut,Xbox One,72
1908,Dark Devotion,PlayStation 4,72
1909,Massive Chalice,Xbox One,72
1910,Mighty Gunvolt,3DS,72
1911,Mario Party DS,DS,72
1912,The Silent Hill Experience,PSP,72
1913,Blood II: The Chosen,PC,72
1914,After Burner Climax,Xbox 360,72
1915,MotorStorm Arctic Edge,PlayStation 2,72
1916,Mortal Kombat vs. DC Universe,Xbox 360,72
1917,Boing! Docomodake DS,DS,72
1918,Cloudbuilt,PC,72
1919,Gel: Set & Match,Xbox 360,72
1920,Blazing Angels 2: Secret Missions of WWII,Xbox 360,72
1921,Star Ocean: The Last Hope,Xbox 360,72
1922,Ultimate Ghosts 'n Goblins,PSP,72
1923,NBA Live 18,PlayStation 4,72
1924,The Club,PlayStation 3,72
1925,Tiger Woods PGA Tour 08,PSP,72
1926,Monsters (Probably) Stole My Princess,PSP,72
1927,The Adventure Pals,PlayStation 4,72
1928,Squids Odyssey,3DS,72
1929,Need for Speed ProStreet,Xbox 360,72
1930,Mafia II: Definitive Edition,PC,72
1931,Snake Pass,Switch,72
1932,Grandia HD Collection,Switch,72
1933,Kingdoms of Amalur: Re-Reckoning,Xbox One,72
1934,Mirror's Edge Catalyst,Xbox One,72
1935,Pid,Xbox 360,72
1936,Dragon Ball Z: Burst Limit,Xbox 360,72
1937,The Sims: Life Stories,PC,72
1938,Shrek 2,Game Boy Advance,72
1939,Sonic Heroes,GameCube,72
1940,Secret Weapons Over Normandy,PC,72
1941,Romance of the Three Kingdoms VII,PlayStation 2,72
1942,Pirates: The Legend of Black Kat,PlayStation 2,72
1943,ESPN International Track & Field,PlayStation 2,72
1944,Fantavision,PlayStation 2,72
1945,Sherlock Holmes: The Awakened,PC,72
1946,Ninja Gaiden: Master Collection,Xbox One,72
1947,Ancestors: The Humankind Odyssey,Xbox One,72
1948,The Golf Club 2019 featuring PGA Tour,PC,72
1949,Skylanders Imaginators,Switch,72
1950,Big Pharma,PC,72
1951,Let It Die,PlayStation 4,72
1952,FlatOut,PC,72
1953,State of Decay: Year One Survival Edition,Xbox One,72
1954,Kingdoms of Amalur: Re-Reckoning,PlayStation 4,72
1955,Beyond Blue,PC,72
1956,WWE 2K16,Xbox One,72
1957,NHL 07,PC,72
1958,Puzzle Quest: Galactrix,PC,72
1959,Total Overdose: A Gunslinger's Tale in Mexico,PC,72
1960,Resonance of Fate,PlayStation 3,72
1961,PixelJunk Monsters 2,PlayStation 4,72
1962,Assassin's Creed: The Ezio Collection,PlayStation 4,72
1963,Wild Earth: Photo Safari,PC,72
1964,rain,PlayStation 3,72
1965,Call of Juarez,PC,72
1966,Guild of Dungeoneering,PC,72
1967,NiGHTS into Dreams...,Xbox 360,72
1968,Ray Gigant,PlayStation Vita,72
1969,Max: The Curse of Brotherhood,Xbox One,72
1970,Rock of Ages 3: Make & Break,PC,72
1971,Late Shift,Xbox One,72
1972,Tom Clancy's Rainbow Six: Lockdown,GameCube,72
1973,Shaman King: Master of Spirits 2,Game Boy Advance,72
1974,Dragon Ball: Xenoverse 2,PlayStation 4,72
1975,Attack on Titan 2,Switch,72
1976,The Incredible Adventures of Van Helsing,PC,72
1977,DiRT Showdown,PC,72
1978,Dragon Ball Z: Budokai Tenkaichi 3,Wii,72
1979,Superdimension Neptune VS Sega Hard Girls,PlayStation Vita,72
1980,FIFA 21,PlayStation 4,72
1981,Jotun: Valhalla Edition,PlayStation 4,72
1982,Gotham City Impostors,PlayStation 3,72
1983,Blazing Angels 2: Secret Missions of WWII,PC,72
1984,Planet Alpha,PC,72
1985,Dungeon Siege III,Xbox 360,72
1986,Alone With You,PlayStation 4,72
1987,UEFA Champions League 2006-2007,PlayStation 2,72
1988,SOCOM: U.S. Navy SEALs Tactical Strike,PSP,72
1989,Syberia,Xbox,72
1990,Gato Roboto,Switch,72
1991,LEGO The Hobbit,PlayStation 4,72
1992,Medal of Honor,PC,72
1993,WWE '12,PlayStation 3,72
1994,Primordia,PC,72
1995,Wolfenstein,Xbox 360,72
1996,Styx: Shards of Darkness,PC,72
1997,Section 8,PC,72
1998,The Red Star,PlayStation 2,72
1999,Champions Online,PC,72
2000,Monster Truck Championship,Xbox Series X,72
2001,Rhythm Fighter,Switch,72
2002,Nickelodeon Kart Racers 2: Grand Prix,Switch,72
2003,The Dungeon of Naheulbeuk: The Amulet of Chaos,PC,72
2004,PGA Tour 2K21,Switch,72
2005,Disney Classic Games: Aladdin and the Lion King,Xbox One,72
2006,When Ski Lifts Go Wrong,Switch,72
2007,Super Daryl Deluxe,Switch,72
2008,The Raven Remastered,PlayStation 4,72
2009,Sword Art Online: Fatal Bullet,Xbox One,72
2010,Tiny Trax,PlayStation 4,72
2011,BUTCHER,Xbox One,72
2012,Narcosis,Xbox One,72
2013,Duke Nukem 3D: 20th Anniversary World Tour,PC,72
2014,Psycho-Pass: Mandatory Happiness,PlayStation 4,72
2015,LEGO Star Wars: The Force Awakens,PC,72
2016,UEFA EURO 2016,PlayStation 4,72
2017,Minecraft: Story Mode - Episode 5: Order Up!,PlayStation 4,72
2018,Just Cause 3: Sky Fortress,PlayStation 4,72
2019,Way of the Samurai 4,PC,72
2020,Devil May Cry 4: Special Edition,PC,72
2021,The Inner World,PC,72
2022,Phantom Breaker: Battle Grounds,Xbox 360,72
2023,Papo & Yo,PlayStation 3,72
2024,Brink,PlayStation 3,72
2025,LEGO Harry Potter: Years 1-4,DS,72
2026,Stoked: Big Air Edition,Xbox 360,72
2027,World in Conflict: Soviet Assault,PC,72
2028,Juiced 2: Hot Import Nights,DS,72
2029,Carol Vorderman's Sudoku,PSP,72
2030,Naruto: Clash of Ninja,GameCube,72
2031,Sega GT Online,Xbox,72
2032,Dynasty Warriors 4: Xtreme Legends,PlayStation 2,72
2033,Yu-Gi-Oh! Worldwide Edition: Stairway to the Destined Duel,Game Boy Advance,72
2034,Riddle of the Sphinx 2: The Omega Stone,PC,72
2035,Summoner: A Goddess Reborn,GameCube,72
2036,Star Wars: The Clone Wars,PlayStation 2,72
2037,Swingerz Golf,GameCube,72
2038,NFL Fever 2003,Xbox,72
2039,Microsoft Golf 2001 Edition,PC,72
2040,Septerra Core: Legacy of the Creator,PC,72
2041,Amnesia: A Machine for Pigs,PC,72
2042,South Park Let's Go Tower Defense Play!,Xbox 360,72
2043,Black The Fall,PC,72
2044,Apex Construct,PlayStation 4,72
2045,Assassin's Creed Unity,Xbox One,72
2046,Mercenaries 2: World in Flames,PlayStation 3,72
2047,Valley,PlayStation 4,72
2048,"Warhammer 40,000: Regicide",PC,72
2049,Gateways,PC,72
2050,Final Fantasy Type-0 HD,Xbox One,72
2051,Dark Messiah of Might and Magic,PC,72
2052,Action Henk,Xbox One,72
2053,Styx: Shards of Darkness,Xbox One,72
2054,Tormentum - Dark Sorrow,PC,72
2055,Justice League Heroes: The Flash,Game Boy Advance,72
2056,Mail Mole,Switch,72
2057,Heavy Bullets,PC,72
2058,Go! Go! Kokopolo,DS,72
2059,Gray Matter,PC,72
2060,Flood of Light,Switch,72
2061,Marvel's Guardians of the Galaxy - Episode 1: Tangled Up in Blue,PlayStation 4,72
2062,Unepic,Wii U,72
2063,Disney Castle of Illusion starring Mickey Mouse,PlayStation 3,72
2064,Operation: Tango,PlayStation 5,72
2065,Spellbreak,PlayStation 4,72
2066,"Borderlands 3: Guns, Love, and Tentacles",PC,72
2067,"Wallace & Gromit's Grand Adventures, Episode 3: Muzzled!",Xbox 360,72
2068,In the Groove,PlayStation 2,72
2069,Zoo Tycoon 2,PC,72
2070,Patapon,PlayStation 4,72
2071,SIMULACRA,Xbox One,72
2072,Stranger Things 3: The Game,Xbox One,72
2073,Dungeon Siege III,PC,72
2074,Rocket Knight,Xbox 360,72
2075,FORCED,PC,72
2076,Test Drive Unlimited 2,PC,72
2077,Cathedral,Switch,72
2078,Hamtaro: Ham Ham Heartbreak,Game Boy Advance,72
2079,Dynasty Warriors 3: Xtreme Legends,PlayStation 2,72
2080,Robotech: Battlecry,PlayStation 2,72
2081,Ballistic: Ecks vs. Sever II,Game Boy Advance,72
2082,Outlaw Golf,Xbox,72
2083,Space Hulk Ascension,PC,72
2084,Crazy Machines 2,PC,72
2085,Homesick,PC,72
2086,Tetris Party Deluxe,Wii,72
2087,Banjo-Kazooie: Grunty's Revenge,Game Boy Advance,72
2088,Mario & Sonic at the Olympic Winter Games,Wii,72
2089,Dream Daddy: A Dad Dating Simulator,PC,72
2090,The Colonists,Switch,72
2091,Shiftlings: Enhanced Edition,Switch,72
2092,Batman: The Telltale Series,Switch,72
2093,Anima: Gate of Memories,Xbox One,72
2094,The Sims 4: Get Together,PC,72
2095,Human Resource Machine,Wii U,72
2096,Before We Leave,PC,72
2097,Fate/Unlimited Codes,PSP,72
2098,Destiny: Rise of Iron,PlayStation 4,72
2099,Blood Bowl 2,PlayStation 4,72
2100,Guitar Hero: Warriors of Rock,Xbox 360,72
2101,Immortals Fenyx Rising: The Lost Gods,PC,72
2102,Double Kick Heroes,Xbox One,72
2103,Drawn to Life: The Next Chapter,DS,72
2104,Binary Domain,PlayStation 3,72
2105,ECHO (2017),PC,72
2106,Halo 2,PC,72
2107,Deadly Creatures,Wii,72
2108,Jak and Daxter: The Lost Frontier,PlayStation 2,72
2109,Blood Bowl,PC,72
2110,Perimeter: Emperor's Testament,PC,72
2111,DOFUS,PC,72
2112,Dark Devotion,PC,72
2113,FIFA World Cup: Germany 2006,Xbox 360,72
2114,LEGO Indiana Jones 2: The Adventure Continues,Wii,72
2115,Marvel's Guardians of the Galaxy - Episode 5: Don't Stop Believin',PlayStation 4,72
2116,Semispheres,PlayStation 4,72
2117,Steep,Xbox One,72
2118,Disney Art Academy,3DS,72
2119,50 Cent: Blood on the Sand,PlayStation 3,72
2120,The Political Machine,PC,72
2121,Warriors Orochi 4,PlayStation 4,72
2122,They Are Billions,PlayStation 4,72
2123,Major League Baseball 2K11,PlayStation 3,72
2124,Oddworld: Stranger's Wrath HD,Switch,72
2125,Ninja Gaiden: Master Collection,Switch,72
2126,Saints Row 2,PC,72
2127,Tiger Woods PGA Tour 08,Wii,72
2128,The Godfather,PC,72
2129,Candle: The Power of the Flame,Switch,72
2130,The Count Lucanor,Switch,72
2131,Disc Jam,PlayStation 4,72
2132,Serious Sam HD: The Second Encounter,Xbox 360,72
2133,Cities in Motion 2,PC,72
2134,Borderlands 2 VR,PlayStation 4,72
2135,Immortals Fenyx Rising: A New God,PC,72
2136,Fist of the North Star: Lost Paradise,PlayStation 4,72
2137,IndyCar Series,PC,72
2138,Bombastic,PlayStation 2,72
2139,The Gladiators: The Galactic Circus Games,PC,72
2140,The House of the Dead III,Xbox,72
2141,F1 2002,GameCube,72
2142,The Sum of All Fears,PC,72
2143,Lost Kingdoms,GameCube,72
2144,Black & White: Creature Isle,PC,72
2145,Nostalgia,DS,72
2146,Smoke and Sacrifice,Switch,72
2147,Megaton Rainfall,PlayStation 4,72
2148,Axel & Pixel,Xbox 360,72
2149,Rogue Aces,PlayStation 4,72
2150,Serial Cleaner,PlayStation 4,72
2151,Until Dawn: Rush of Blood,PlayStation 4,72
2152,Shaun White Snowboarding: World Stage,Wii,72
2153,Just Dance 2019,Switch,72
2154,Sega SuperStars,PlayStation 2,72
2155,Narcosis,PC,72
2156,Earth Defense Force 5,PlayStation 4,72
2157,The Cave,PlayStation 3,72
2158,Secret Agent Clank,PSP,72
2159,Sonic the Hedgehog 4: Episode I,Xbox 360,72
2160,Out of Line,Switch,72
2161,Outriders,PlayStation 4,72
2162,Star Ocean 4: The Last Hope - 4K & Full HD Remaster,PlayStation 4,72
2163,Ghost Blade HD,Xbox One,72
2164,Minecraft: Story Mode - Episode 4: A Block and a Hard Place,PlayStation 4,72
2165,Open Me!,PlayStation Vita,72
2166,Ninja Gaiden Sigma Plus,PlayStation Vita,72
2167,Bionicle Heroes,DS,72
2168,Super Robot Taisen: Original Generation,Game Boy Advance,72
2169,GoldenEye 007: Reloaded,Xbox 360,72
2170,Call of Juarez: Gunslinger,Switch,72
2171,The Mage's Tale,PC,72
2172,Danganronpa Another Episode: Ultra Despair Girls,PlayStation Vita,72
2173,Dead or Alive 6,PlayStation 4,72
2174,NASCAR 07,Xbox,72
2175,Hexic 2,Xbox 360,72
2176,Divinity II: Ego Draconis,PC,72
2177,The Liar Princess and the Blind Prince,Switch,72
2178,The Station,PC,72
2179,Never Alone,PC,72
2180,Wonderbook: Book of Spells,PlayStation 3,72
2181,Mevo & the Grooveriders,PC,72
2182,Legend of Mana Remastered,Switch,72
2183,Marvel's Guardians of the Galaxy - Episode 3: More Than A Feeling,PC,72
2184,The Deadly Tower of Monsters,PlayStation 4,72
2185,Just Dance 2017,Switch,72
2186,Auto Assault,PC,72
2187,Dex,Switch,72
2188,Horizons: Empire of Istaria,PC,72
2189,XIII,PC,72
2190,Arc the Lad: Twilight of the Spirits,PlayStation 2,72
2191,Disney Golf,PlayStation 2,72
2192,Defender of the Crown,Game Boy Advance,72
2193,Namco Museum,PlayStation 2,72
2194,X-Men: Mutant Academy 2,PlayStation,72
2195,Anarchy Online,PC,72
2196,Earthworm Jim,Game Boy Advance,72
2197,Riddle of the Sphinx: An Egyptian Adventure,PC,72
2198,The Last Tinker: City of Colors,PC,72
2199,Zombie Army Trilogy,PC,72
2200,Flotilla,PC,72
2201,Republique,PlayStation 4,72
2202,Vampyr,PC,72
2203,Tanuki Justice,Switch,72
2204,DIRT 5,PC,72
2205,imprint-X,PC,72
2206,Hasbro Family Game Night: Battleship,Xbox 360,72
2207,Darksiders II: Deathinitive Edition,PlayStation 4,72
2208,Need for Speed: Most Wanted 5-1-0,PSP,72
2209,Watch Dogs: Legion,PC,72
2210,Shu,Switch,72
2211,LEGO Batman: The Videogame,DS,72
2212,World Tour Soccer 06,PSP,72
2213,GreedFall,PC,72
2214,GoldenEye 007: Reloaded,PlayStation 3,72
2215,Mushroom Men: The Spore Wars,Wii,72
2216,El Hijo: A Wild West Tale,PlayStation 4,72
2217,Carto,PC,72
2218,Rise: Race The Future,Switch,72
2219,Planet Alpha,Xbox One,72
2220,Bad North,Switch,72
2221,Far Cry 5: Hours of Darkness,PC,72
2222,All Walls Must Fall,PC,72
2223,Valkyrie Drive: Bhikkhuni,PlayStation Vita,72
2224,Neon Chrome,Xbox One,72
2225,Assassin's Creed Syndicate: Jack the Ripper,PlayStation 4,72
2226,Steel Empire,3DS,72
2227,Tetrobot and Co.,PC,72
2228,Wings,Game Boy Advance,72
2229,Call of Duty Classic,Xbox 360,72
2230,Skate It,DS,72
2231,Section 8,PlayStation 3,72
2232,FIFA 07 Soccer,DS,72
2233,Roogoo,PC,72
2234,Dr. Mario Online RX,Wii,72
2235,Smart as...,PlayStation Vita,72
2236,Army of Two,Xbox 360,72
2237,Need for Speed Heat,PC,72
2238,Code Vein,PC,72
2239,Light Fall,Switch,72
2240,Kingdoms and Castles,PC,72
2241,Shadow Warrior 2,PlayStation 4,72
2242,Dungeons & Dragons Heroes,Xbox,72
2243,SIMULACRA,PlayStation 4,72
2244,PlayerUnknown's Battlegrounds,PlayStation 4,72
2245,Shape of the World,PlayStation 4,72
2246,Screencheat,Xbox One,72
2247,Amnesia: Memories,PlayStation Vita,72
2248,Magicka 2,PlayStation 4,72
2249,Resident Evil 5,Switch,72
2250,Cities: Skylines - Snowfall,PC,72
2251,Rail Simulator,PC,72
2252,Dragon Ball Z: Budokai Tenkaichi,PlayStation 2,72
2253,Marvel vs. Capcom: Infinite,PlayStation 4,72
2254,Pac 'n Roll,DS,72
2255,Dead Rising 2: Off the Record,Xbox 360,72
2256,MouseCraft,PlayStation 4,72
2257,Cris Tales,PlayStation 5,72
2258,Leisure Suit Larry: Wet Dreams Don't Dry,PC,72
2259,Zanki Zero: Last Beginning,PlayStation 4,72
2260,Dead Rising 4: Frank's Big Package,PlayStation 4,72
2261,The Cave,Wii U,72
2262,Heavy Rain: Move Edition,PlayStation 3,72
2263,Puzzle Quest: Galactrix,PlayStation 3,72
2264,Thrillville: Off the Rails,PSP,72
2265,Uru: The Path of the Shell,PC,72
2266,Shrek 2,Xbox,72
2267,Hunter: The Reckoning Redeemer,Xbox,72
2268,Spyro: Attack of the Rhynocs,Game Boy Advance,72
2269,Jurassic Park: Operation Genesis,PC,72
2270,The Scorpion King: Sword of Osiris,Game Boy Advance,72
2271,James Bond 007: Agent Under Fire,PlayStation 2,72
2272,Hidden & Dangerous,Dreamcast,72
2273,Dragon Ball: Fusions,3DS,72
2274,Turnip Boy Commits Tax Evasion,PC,72
2275,Shank 2,PC,72
2276,Death's Gambit,PlayStation 4,72
2277,Wattam,PlayStation 4,72
2278,Killing Floor,PC,72
2279,El Hijo: A Wild West Tale,Switch,72
2280,Tannenberg,Xbox One,72
2281,10 Second Ninja,PC,72
2282,Guitar Hero: On Tour Decades,DS,72
2283,Jam Sessions,DS,72
2284,Marvel's Guardians of the Galaxy - Episode 2: Under Pressure,PC,72
2285,Batman: Arkham City - Harley Quinn's Revenge,Xbox 360,72
2286,Battletoads,Xbox One,72
2287,Kitty Powers' Matchmaker,PlayStation 4,72
2288,Lichtspeer,PC,72
2289,Borderlands 2: Sir Hammerlock's Big Game Hunt,Xbox 360,72
2290,Capcom Classics Collection Vol. 2,Xbox,72
2291,Tembo the Badass Elephant,PlayStation 4,72
2292,Dark Sector,Xbox 360,72
2293,Phoenotopia: Awakening,Switch,72
2294,Metal Gear Solid V: Metal Gear Online,PlayStation 4,72
2295,Super Swing Golf,Wii,72
2296,The Splatters,Xbox 360,72
2297,Majin and the Forsaken Kingdom,PlayStation 3,72
2298,The Walking Dead: The Telltale Series - The Final Season Episode 1: Done Running,Xbox One,72
2299,Fe,Switch,72
2300,FIFA Manager 12,PC,72
2301,Divinity II: The Dragon Knight Saga,Xbox 360,72
2302,Overlord II,PlayStation 3,72
2303,FIFA Soccer 10,PC,72
2304,Earth Defense Force: World Brothers,Switch,72
2305,Endzone: A World Apart,PC,72
2306,RollerCoaster Tycoon 3: Complete Edition,Switch,72
2307,Minecraft Dungeons,Switch,72
2308,Daemon X Machina,PC,72
2309,Mugsters,PlayStation 4,72
2310,de Blob,Switch,72
2311,Dimension Drive,Switch,72
2312,Layton's Mystery Journey: Katrielle and The Millionaires' Conspiracy,3DS,72
2313,Albion Online,PC,72
2314,Mordheim: City of the Damned,PlayStation 4,72
2315,Total War: WARHAMMER - Call of the Beastmen,PC,72
2316,Demetrios - The BIG Cynical Adventure,PC,72
2317,Assassin's Creed Rogue,Xbox 360,72
2318,PixelJunk Monsters: Ultimate,PC,72
2319,DodoGo! Robo,DS,72
2320,Command & Conquer: Red Alert 3 - Commander's Challenge,Xbox 360,72
2321,Legend of Kay,PlayStation 2,72
2322,IndyCar Series 2005,Xbox,72
2323,All-Star Baseball 2005,PlayStation 2,72
2324,X2: The Threat,PC,72
2325,Turok: Evolution,Game Boy Advance,72
2326,Frogger 2: Swampy's Revenge,PC,72
2327,Tiger Woods PGA Tour 07,Wii,72
2328,Nintendogs + Cats: French Bulldog & New Friends,3DS,72
2329,Shiren the Wanderer,Wii,72
2330,Dead Rising Triple Pack,PlayStation 4,72
2331,SpongeBob SquarePants: Battle for Bikini Bottom - Rehydrated,Xbox One,72
2332,Capcom Beat 'Em Up Bundle,PlayStation 4,72
2333,Battlefield Hardline,Xbox One,72
2334,Red Faction: Armageddon,Xbox 360,72
2335,Just Dance 2018,Switch,72
2336,The Crew,PC,72
2337,Puzzle Quest: Challenge of the Warlords,Wii,72
2338,Rayman Origins,3DS,72
2339,Ar tonelico II: Melody of Metafalica,PlayStation 2,72
2340,Brigandine: The Legend of Runersia,PlayStation 4,72
2341,Hyperdimension Neptunia U: Action Unleashed,PlayStation Vita,72
2342,Screencheat,PC,72
2343,Killer Is Dead: Nightmare Edition,PC,72
2344,MX vs. ATV Unleashed,PC,72
2345,Toy Odyssey: The Lost and Found,Xbox One,72
2346,Back to the Future: The Game - Episode III: Citizen Brown,PC,72
2347,Assassin's Creed IV: Black Flag - Freedom Cry,PlayStation 4,72
2348,Big Sky: Infinity,PlayStation Vita,72
2349,Risk System,Switch,72
2350,Mighty Goose,PC,72
2351,Habroxia 2,Switch,72
2352,Senran Kagura: Estival Versus,PC,72
2353,Grow Up,PC,72
2354,The Walking Dead: Season Two Episode 4 - Amid the Ruins,Xbox 360,71
2355,uDraw Studio,Wii,71
2356,Wolfenstein,PlayStation 3,71
2357,Electroplankton,DS,71
2358,Moon,DS,71
2359,Jak and Daxter: The Lost Frontier,PSP,71
2360,Lords of Xulima,PC,71
2361,Sherlock Holmes: Crimes & Punishments,Xbox One,71
2362,Bee Movie Game,Xbox 360,71
2363,Gyromancer,PC,71
2364,Brothers in Arms: Earned in Blood,PlayStation 2,71
2365,Mortal Kombat: Armageddon,Wii,71
2366,Shakedown Hawaii,PC,71
2367,World of Final Fantasy Maxima,PlayStation 4,71
2368,Minecraft: Story Mode Season Two - Episode 1: Hero in Residence,Xbox One,71
2369,Minecraft: Story Mode - Episode 4: A Block and a Hard Place,Xbox One,71
2370,Star Wars: The Force Unleashed,Wii,71
2371,Wild ARMs 5,PlayStation 2,71
2372,Scarface: The World Is Yours,Wii,71
2373,The King of Fighters 2000/2001,PlayStation 2,71
2374,G1 Jockey 3,PlayStation 2,71
2375,Star Wars: The Clone Wars,Xbox,71
2376,Godzilla: Destroy All Monsters Melee,Xbox,71
2377,ToeJam & Earl III: Mission to Earth,Xbox,71
2378,Aero the Acro-bat,Game Boy Advance,71
2379,Star Wars Galactic Battlegrounds: Clone Campaigns,PC,71
2380,Ballistics,PC,71
2381,Resident Evil 3: Nemesis,PC,71
2382,F1 World Grand Prix,PC,71
2383,Disney Magical World,3DS,71
2384,Spectrobes: Origins,Wii,71
2385,Conarium,PC,71
2386,Dead Island,PlayStation 3,71
2387,Nintendogs + Cats: Toy Poodle & New Friends,3DS,71
2388,Oceanhorn 2: Knights of the Lost Realm,Switch,71
2389,Fallen Earth: Welcome to the Apocalypse,PC,71
2390,Anarchy Reigns,PlayStation 3,71
2391,Kirby: Squeak Squad,DS,71
2392,Dead Rising Triple Pack,Xbox One,71
2393,Echo: Secrets of the Lost Cavern,PC,71
2394,Bound,PlayStation 4,71
2395,ASTRONEER,PC,71
2396,LEGO Marvel's Avengers,Xbox One,71
2397,Steep,PlayStation 4,71
2398,God's Trigger,PlayStation 4,71
2399,Tower of Guns,Xbox One,71
2400,Nanostray,DS,71
2401,DarkStar One,PC,71
2402,Job Simulator,PlayStation 4,71
2403,Payday 2: Crimewave Edition,PlayStation 4,71
2404,Young Thor,PSP,71
2405,The Dark Pictures Anthology: Little Hope,PlayStation 4,71
2406,Saints Row IV: Re-Elected,Switch,71
2407,Pawarumi,Xbox One,71
2408,Dead by Daylight,PC,71
2409,Just Cause 3,Xbox One,71
2410,Dyscourse,PC,71
2411,Dragon Ball Z: Burst Limit,PlayStation 3,71
2412,Phantasy Star Online Episode III: C.A.R.D. Revolution,GameCube,71
2413,RIDE 3,PlayStation 4,71
2414,Clea 2,Switch,71
2415,Deponia,PlayStation 4,71
2416,Tumblestone,Xbox One,71
2417,Penarium,PlayStation 4,71
2418,NES Remix,Wii U,71
2419,NBA Live 06,PC,71
2420,CT Special Forces,Game Boy Advance,71
2421,Story of Seasons: Pioneers of Olive Town,Switch,71
2422,Styx: Master of Shadows,PC,71
2423,Medal of Honor Heroes,PSP,71
2424,Sacred 2: Fallen Angel,Xbox 360,71
2425,UEFA Champions League 2006-2007,PSP,71
2426,Team Sonic Racing,Switch,71
2427,Sega Superstars Tennis,Wii,71
2428,Shank,Xbox 360,71
2429,Surgeon Simulator 2013,PC,71
2430,Hotshot Racing,PC,71
2431,The Typing of the Dead: Overkill,PC,71
2432,Disney Infinity,Wii U,71
2433,Record of Agarest War,Xbox 360,71
2434,Syberia II,Xbox,71
2435,Yu-Gi-Oh! Legacy of the Duelist: Link Evolution,PlayStation 4,71
2436,God Eater 3,PC,71
2437,The Council - Episode 3: Ripples,PC,71
2438,Pool Panic,Switch,71
2439,Minecraft: Story Mode Season Two - Episode 3: Jailhouse Block,PC,71
2440,Factotum 90,Xbox One,71
2441,Alien Breed: Impact,PlayStation 3,71
2442,Battle Realms: Winter of the Wolf,PC,71
2443,Cubivore: Survival of the Fittest,GameCube,71
2444,Stuntman,PlayStation 2,71
2445,Mobile Suit Gundam: Zeonic Front,PlayStation 2,71
2446,NBA Courtside 2002,GameCube,71
2447,Silent Hunter II,PC,71
2448,Magic & Mayhem: The Art of Magic,PC,71
2449,Project Eden,PlayStation 2,71
2450,Mega Man Legacy Collection 2,PlayStation 4,71
2451,Call of Duty: WWII - The Resistance,PlayStation 4,71
2452,Assassin's Creed Rogue Remastered,Xbox One,71
2453,Titan Quest: Ragnarok,PC,71
2454,Loot Rascals,PlayStation 4,71
2455,Shadow of Destiny,PC,71
2456,Poker Night at the Inventory,PC,71
2457,Mario Party 6,GameCube,71
2458,Zone of the Enders: The 2nd Runner MARS,PlayStation 4,71
2459,Arktika.1,PC,71
2460,J.U.L.I.A.: Among the Stars,PC,71
2461,DmC: Devil May Cry - Vergil's Downfall,PlayStation 3,71
2462,Europa Universalis III: Divine Wind,PC,71
2463,Jolly Rover,PC,71
2464,Mutropolis,PC,71
2465,Alwa's Awakening,PC,71
2466,Choplifter HD,PlayStation 3,71
2467,Soldner-X 2: Final Prototype,PlayStation Vita,71
2468,The Fancy Pants Adventures,PlayStation 3,71
2469,Tales of Xillia 2,PlayStation 3,71
2470,March of the Eagles,PC,71
2471,UFO: Afterlight,PC,71
2472,Maneater,Xbox One,71
2473,WWE '12,Xbox 360,71
2474,The Longest Road on Earth,PC,71
2475,HyperParasite,Switch,71
2476,StarBlox Inc.,Switch,71
2477,One Night Stand,Switch,71
2478,Xeodrifter,Switch,71
2479,Aces of the Luftwaffe: Squadron,Switch,71
2480,Megadimension Neptunia VII,PlayStation 4,71
2481,Disney Infinity 2.0 Edition,PlayStation 4,71
2482,One Piece: Pirate Warriors 2,PlayStation 3,71
2483,My Word Coach,DS,71
2484,The Bard's Tale IV: Barrows Deep,PC,71
2485,DOOM VFR,PlayStation 4,71
2486,Battleborn,Xbox One,71
2487,Graffiti Kingdom,PlayStation 2,71
2488,Cozy Grove,Switch,71
2489,LEGO Indiana Jones 2: The Adventure Continues,Xbox 360,71
2490,The Amazing Spider-Man,PlayStation 3,71
2491,Space Interceptor: Project Freedom,PC,71
2492,Olympic Games Tokyo 2020: The Official Video Game,PlayStation 4,71
2493,Max & the Magic Marker,PC,71
2494,Nintendogs + Cats: Golden Retriever & New Friends,3DS,71
2495,Blackwood Crossing,PlayStation 4,71
2496,"The Chronicles of Narnia: The Lion, The Witch and The Wardrobe",PC,71
2497,Total Overdose: A Gunslinger's Tale in Mexico,PlayStation 2,71
2498,Attack of the Earthlings,PC,71
2499,Double Dragon: Neon,PlayStation 3,71
